ID;DESC_CLASIFICACION;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;ESTADO;COORD_GIS_X;COORD_GIS_Y;SISTEMA_COORD;LATITUD;LONGITUD;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;DIRECCION_AUX;NDP;FECHA_INSTALACION;CODIGO_INTERNO;CONTRATO_COD;UBICACION;USO;MODELO
"530186";"Fuentes de beber";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"445264.924";"4481104.827";"ETRS89";40.47882758;-3.64575949;"CALLE";"SANTA SUSANA";"30";"28033";"Bº DE SANTA MARIA";"11119443";;"FUE_16_0110";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530191";"Fuentes de beber";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"445397.494";"4480995.64";"ETRS89";40.47785270;-3.64418614;"CALLE";"ARCOS";"4";"28033";"Bº DE SANTA MARIA";"11119414";;"FUE_16_0111";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530192";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"445157.591";"4482661.54";"ETRS89";40.49284410;-3.64716041;"AVENIDA";"NICETO ALCALA ZAMORA";"20";"28050";"ANILLO VERDE CICLISTA (P.K. 1,900)";"31017537";;"FUE_16_0113";"FUE25";"ZV";"PERSONAS";"EGEA"
"530193";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"445308.257";"4482126.82";"ETRS89";40.48803704;-3.64533645;"AVENIDA";"NICETO ALCALA ZAMORA";"12";"28050";"ANILLO VERDE CICLLISTA (P.K. 2,502)";"31027986";;"FUE_16_0114";"FUE25";"ZV";"PERSONAS";"EGEA"
"530197";"Fuentes de beber";"165";"APOSTOL SANTIAGO";"16";"HORTALEZA";"OPERATIVO";"444150.607";"4481401.5";"ETRS89";40.48142595;-3.65893142;"CALLE";"ROQUETAS DE MAR";"15";"28033";"PARQUE DE LA CORNISA";"20060034";"2016-07-12 00:00:00.0";"FUE_16_0148";"FUE25";"VP";"PERSONAS";"MU-S37A"
"530198";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"444042.62";"4482870.51";"ETRS89";40.49465217;-3.66033510;"CALLE";"MARIA TUDOR";"14";"28050";"PARQUE MARIA TUDOR";"31013425";;"FUE_16_0146";"FUE25";"ZV";"PERSONAS";"MU-37B"
"530199";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"447953.19";"4483219.28";"ETRS89";40.49804852;-3.61421898;"CALLE";"JOSEFINA ALDECOA";"72";"28055";;"31044276";;"FUE_16_0131";"FUE25";"ZV";"PERSONAS";"EGEA"
"530202";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"448273.14";"4482968.312";"ETRS89";40.49580768;-3.61042288;"CALLE";"ANTONIO MIRO VALVERDE";"14";"28055";;"31039840";;"FUE_16_0134";"FUE25";"ZV";"PERSONAS";"OTRO"
"530204";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"447296.661";"4482883.227";"ETRS89";40.49497975;-3.62193848;"CALLE";"JOSE ANTONIO CODERCH";"46";"28055";"PRÓXIMO A AVDA. SECUNDINO ZUAZO, 20";"31048138";;"FUE_16_0128";"FUE25";"ZV";"PERSONAS";"OTRO"
"530205";"Fuentes de beber";"206";"REJAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"449668.6";"4477823.17";"ETRS89";40.44954306;-3.59354780;"CALLE";"UNO";"4";"28022";"C/V AVDA, PRIMERA, JUNTO FAROLA 10";"11137058";;"FUE_20_0007";"FUE25";"ZV";"PERSONAS";"PIEDRA VP"
"530207";"Fuentes de beber";"206";"REJAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"449517.870";"4477611.500";"ETRS89";40.44762706;-3.59530841;"CALLE";"SEIS";"4";"28022";"FRENTE FAROLA 30, EN PLAZA MAYOR DE CIUDAD PEGASO";"11137010";;"FUE_20_0006";"FUE25";"ZV";"PERSONAS";"PIEDRA VP"
"530373";"Fuentes de beber";"136";"NUMANCIA";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444417.767";"4471885.805";"ETRS89";40.39572148;-3.65494716;"CALLE";"BENJAMIN PALENCIA";"3";"28038";"JUNTO PASEO CENTRAL PARQUE CERRO DEL TIO PIO";"20002283";;"FUE_13_0057";"FUE25";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"530374";"Fuentes de beber";"133";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444048.3";"4469821.1";"ETRS89";40.37709663;-3.65911912;"CALLE";"PUERTO DE BALBARAN";"131";"28018";"ENTRE FAROLA 66 Y 68, PROXIMO A CAMPO DE FUTBOL  DE PALOMERAS BAJAS";"20081330";;"FUE_13_0058";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530375";"Fuentes de beber";"136";"NUMANCIA";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444466.69";"4472291.25";"ETRS89";40.39937723;-3.65440608;"CALLE";"RAMON PEREZ DE AYALA";"44";"28038";"JUNTO FAROLA 15 Y CARRIL BICI, EN PARQUE CERRO DEL TIO PIO";"11099241";;"FUE_13_0059";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530376";"Fuentes de beber";"136";"NUMANCIA";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444247.06";"4472082.02";"ETRS89";40.39747769;-3.65697572;"CALLE";"LOPEZ GRASS";"62";"28038";"FRENTE FAROLA 13 CAMINO DE VALDERRIBAS, EN PARQUE CERRO DEL TIO PIO";"11099181";;"FUE_13_0060";"FUE25";"ZV";"PERSONAS";"MU-S37A"
"530380";"Fuentes de beber";"135";"PORTAZGO";"13";"PUENTE DE VALLECAS";"FUERA_DE_SERVICIO";"445168.23";"4471994.97";"ETRS89";40.39675465;-3.64611409;"CALLE";"EL BOSCO";"28";"28038";"JUNTO FAROLIN 22, ENTRE AREA INFANTIL Y PISTA DEPORTIVA";"31045399";;"FUE_13_0065";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530385";"Fuentes de beber";"136";"NUMANCIA";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443684.34";"4472651.79";"ETRS89";40.40257264;-3.66365662;"CALLE";"PICO ALMANZOR";"2";"28038";"PROXIMO A AVDA. PEÑA PRIETA Y AREA INFANTIL";"11100069";;"FUE_13_0071";"FUE25";"ZV";"PERSONAS";"OTRO"
"530388";"Fuentes de beber";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"OPERATIVO";"445983.04";"4471608.31";"ETRS89";40.39332462;-3.63648049;"AVENIDA";"RAFAEL ALBERTI";"1";"28038";"EN AVDA. MIGUEL HERNANDEZ FRENTE C/ RAFAEL ALBERTI, JUNTO AVC";"20176103";;"FUE_13_0074";"FUE25";"ZV";"PERSONAS";"MU-S37A"
"530389";"Fuentes de beber";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"FUERA_DE_SERVICIO";"446193.71";"4471061.25";"ETRS89";40.38840999;-3.63395210;"AVENIDA";"MIGUEL HERNANDEZ";"11";"28038";"FRENTE C/ ANDALUCES, JUNTO AREA INFANTIL Y LAGO PARQUE PALOMERAS";"31045393";;"FUE_13_0075";"FUE25";"ZV";"PERSONAS";"MU-S37A"
"530391";"Fuentes de beber";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444183.99";"4469368.5";"ETRS89";40.37302843;-3.65748114;"AVENIDA";"GLORIETAS";"35";"28053";"POSTERIOR EN JARDIN INTERBLOQUES, JUNTO AREA INFANTIL";"11087169";"2022-02-11 00:00:00.0";"FUE_13_0078";"FUE25";"ZV";"PERSONAS";"MU-S37A"
"530392";"Fuentes de beber";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443136.24";"4469816.7";"ETRS89";40.37699526;-3.66986223;"CALLE";"BENAMEJI";"39";"28053";"PROXIMO A FAROLA 13, JUNTO AREA INFANTIL";"11088993";;"FUE_13_0077";"FUE25";"ZV";"PERSONAS";"CASTIZA"
"530208";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"448356.472";"4482450.637";"ETRS89";40.49114938;-3.60939735;"CALLE";"JOSE ANTONIO FERNANDEZ ORDOÑEZ";"24";"28055";;"31039120";;"FUE_16_0135";"FUE25";"ZV";"PERSONAS";"OTRO"
"530209";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"444749.612";"4482284.49";"ETRS89";40.48942041;-3.65194154;"CALLE";"INFANTA CATALINA MICAELA";"33";"28050";"PRÓXIMO A C/ PRINCIPE CARLOS, 13. JUNTO A PISTAS DEPORTIVAS";"31025798";;"FUE_16_0142";"FUE25";"ZV";"PERSONAS";"MU-37B"
"530210";"Fuentes de beber";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"444575.601";"4480891.49";"ETRS89";40.47686002;-3.65387292;"CALLE";"MANUEL CHAVES NOGALES";"13";"28033";"Bº VIRGEN DEL CARMEN";"20096233";;"FUE_16_0141";"FUE25";"ZV";"PERSONAS";"MU-S37A"
"530211";"Fuentes de beber";"203";"AMPOSTA";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"447135.08";"4475279.16";"ETRS89";40.42646787;-3.62321178;"CALLE";"FUMISTERIA";"7";"28037";"JUNTO FAROLA 7 Y AREA INFANTIL";"11135284";;"FUE_20_0014";"FUE25";"VP";"PERSONAS";"MU-37A"
"530213";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"446002.549";"4481640.806";"ETRS89";40.48370424;-3.63710322;"CALLE";"CARMEN RICO GODOY";"134";"28055";"JUNTO A ZONA INFANTIL";"31032388";"2023-09-14 00:00:00.0";"FUE_16_0123";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530216";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"444374.27";"4481817.4";"ETRS89";40.48518758;-3.65632922;"CALLE";"INFANTA CATALINA MICAELA";"11";"28050";"PARQUE EN C/ INFANTA CATALINA MICAELA";"31002675";;"FUE_16_0115";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530220";"Fuentes de beber";"205";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"449047.5";"4475755.02";"ETRS89";40.43087404;-3.60070606;"CALLE";"ESTOCOLMO";"59";"28022";"ENTRE FAROLAS 28 Y 29, EN PARQUE JUNTO AVC";"31052864";;"FUE_20_0024";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530222";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"443961.62";"4482816.51";"ETRS89";40.49416025;-3.66128612;"CALLE";"MARIA TUDOR";"12 B";"28050";"PARQUE MARIA TUDOR";"31006570";;"FUE_16_0147";"FUE25";"ZV";"PERSONAS";"MU-37B"
"530224";"Fuentes de beber";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"445739.24";"4480615.9";"ETRS89";40.47445422;-3.64012206;"CALLE";"YARUMAL";"6";"28033";"JUNTO ÁREA INFANTIL";"11119244";;"FUE_16_0138";"FUE25";"VP";"PERSONAS";"MU-37A"
"530227";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"447291.782";"4483161.04";"ETRS89";40.49748212;-3.62201916;"CALLE";"JOSE ANTONIO CODERCH";"59";"28055";"PRÓXIMO A AVDA. FCO. JAVIER SAENZ DE OIZA, 36";"31039798";;"FUE_16_0127";"FUE25";"ZV";"PERSONAS";"OTRO"
"530229";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"447625.714";"4482861.211";"ETRS89";40.49480225;-3.61805381;"CALLE";"FINA DE CALDERON";"26";"28055";"PRÓXIMO A SECUNDINO ZUAZO, 62";"31041200";;"FUE_16_0130";"FUE25";"ZV";"PERSONAS";"OTRO"
"530231";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"447951.655";"4482855.141";"ETRS89";40.49476808;-3.61420718;"CALLE";"JOSEFINA ALDECOA";"23";"28055";"PRÓXIMO AVDA. SECUNDINO ZUAZO, 98";"31039819";;"FUE_16_0132";"FUE25";"ZV";"PERSONAS";"EGEA"
"530233";"Fuentes de beber";"205";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"448969.580";"4475428.090";"ETRS89";40.42792407;-3.60159841;"CALLE";"SOFIA";"201";"28022";"FRENTE C/ SAN PETESBURGO, EN PARQUE PROXIMO A AREAS INFANTILES";"20144512";"2023-07-25 00:00:00.0";"FUE_20_0021";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530235";"Fuentes de beber";"203";"AMPOSTA";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"447593.66";"4475482.54";"ETRS89";40.42832905;-3.61782275;"CALLE";"ALCONERA";"2 D";"28037";"ENTRE FAROLA 13 Y PISTAS DEPORTIVAS";"31056367";;"FUE_20_0015";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530238";"Fuentes de beber";"206";"REJAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"449762.78";"4477203.16";"ETRS89";40.44396332;-3.59238817;"CALLE";"EUTERPE";"27";"28022";"ENTRE FAROLAS 4 Y 5";"31007808";;"FUE_20_0002";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530393";"Fuentes de beber";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443064.51";"4470198.03";"ETRS89";40.38042561;-3.67074123;"CALLE";"HERNANDEZ MAS";"30";"28053";"ENTRE FAROLAS 10 Y 11, EN ZONA ESTANCIAL";"31046161";;"FUE_13_0079";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530394";"Fuentes de beber";"132";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443369.92";"4471883.53";"ETRS89";40.39563039;-3.66729336;"CALLE";"PEÑA GORBEA";"8";"28053";"JUNTO FAROLA 29, EN BULEVAR DEL PUENTE DE VALLECAS";"11092007";"2022-08-10 00:00:00.0";"FUE_13_0080";"FUE25";"ZV";"PERSONAS";"MU-S37A"
"530395";"Fuentes de beber";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443876.27";"4469002.73";"ETRS89";40.36971268;-3.66107348;"CALLE";"CABO DE TARIFA";"94";"28053";"PROXIMO A AREA INFANTI, EN PARQUE GARRIGUES WALKER";"11087289";;"FUE_13_0082";"FUE25";"ZV";"PERSONAS";"MU-S37A"
"530396";"Fuentes de beber";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443017.5";"4470168.91";"ETRS89";40.38016007;-3.67129240;"CALLE";"LAGARTERA";"236";"28053";"PROXIMO A FAROLA 20, JUNTO AREA INFANTIL";"11089865";;"FUE_13_0083";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530397";"Fuentes de beber";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443380.52";"4469623.84";"ETRS89";40.37527450;-3.66696764;"CALLE";"LOS BARROS";"28";"28053";"FRENTE FAROLA 12,  EN PARQUE PROXIMO A AREA INFANTIL";"11088357";;"FUE_13_0084";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530400";"Fuentes de beber";"132";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443489.93";"4471123.85";"ETRS89";40.38879491;-3.66581192;"CALLE";"PALOMERAS";"45";"28053";"PROXIMO A AUDITORIO DEL PARQUE AMOS ACERO";"11092701";;"FUE_13_0088";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530403";"Fuentes de beber";"133";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"FUERA_DE_SERVICIO";"444115.07";"4470694.74";"ETRS89";40.38497140;-3.65840922;"CALLE";"PUERTO DEL MILAGRO";"3";"28018";"JUNTO ESCULTURA HOMENAJE A GARCIA LORCA";"20099418";;"FUE_13_0091";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530405";"Fuentes de beber";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443955.76";"4469789.0";"ETRS89";40.37680124;-3.66020636;"AVENIDA";"ENTREVIAS";"140";"28053";"FRENTE FAROLA 101 Y MARQUESINA BUS, EN PARQUE JUNTO CARRIL BICI";"11087559";;"FUE_13_0093";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530408";"Fuentes de beber";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"OPERATIVO";"445857.64";"4470478.41";"ETRS89";40.38313762;-3.63786195;"CALLE";"MIJAS";"18";"28018";"FRENTE C/ TORREMOLINOS, JUNTO AREA INFANTIL  Y PROXIMO A AVC, EN PARQUE LINEAL PALOMERAS";"11096453";;"FUE_13_0100";"FUE25";"ZV";"PERSONAS";"MU-S37A"
"530409";"Fuentes de beber";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444972.13";"4470053.7";"ETRS89";40.37925356;-3.64825701;"AVENIDA";"MIGUEL HERNANDEZ";"114";"28018";"FRENTE FAROLA 111, JUNTO AREA INFANTIL Y PROXIMO A  AVC, EN PARQUE LINEAL PALOMERAS";"20154123";;"FUE_13_0101";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530411";"Fuentes de beber";"135";"PORTAZGO";"13";"PUENTE DE VALLECAS";"FUERA_DE_SERVICIO";"445446.39";"4471740.49";"ETRS89";40.39448041;-3.64281477;"CALLE";"BENJAMIN PALENCIA";"30";"28038";"C/V C/ EL BOSCO, FRENTE FAROLA 38 Y 39, JUNTO CARRIL BICI";"11096838";;"FUE_13_0103";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530412";"Fuentes de beber";"133";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443956.98";"4470029.22";"ETRS89";40.37896537;-3.66021311;"TRAVESIA";"FELIPE DE DIEGO";"18";"28018";"FRENTE Nº 25, EN JARDIN PROXIMO A FAROLA 1010";"20081318";;"FUE_13_0104";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530414";"Fuentes de beber";"132";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443322.63";"4470623.84";"ETRS89";40.38427916;-3.66773846;"CALLE";"DOCTOR BELLIDO";"23";"28018";"FRENTE Nº 24, EN JARDIN JUNTO AREA INFANTIL";"31018137";;"FUE_13_0107";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530416";"Fuentes de beber";"135";"PORTAZGO";"13";"PUENTE DE VALLECAS";"FUERA_DE_SERVICIO";"445264.6";"4471484.29";"ETRS89";40.39216047;-3.64493468;"CALLE";"PONT DE MOLINS";"17";"28038";"JUNTO FAROLA 5, DENTRO DE AREA INFANTIL";"11097065";;"FUE_13_0109";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530417";"Fuentes de beber";"136";"NUMANCIA";"13";"PUENTE DE VALLECAS";"FUERA_DE_SERVICIO";"444772.49";"4472453.12";"ETRS89";40.40085579;-3.65081678;"CALLE";"EL BOSCO";"16";"28038";"FRENTE FAROLAS 27 Y 28, EN PARQUE PROXIMO A CARRIL BICI";"31022905";;"FUE_13_0110";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530420";"Fuentes de beber";"133";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444474.61";"4469775.43";"ETRS89";40.37671372;-3.65409346;"CALLE";"PUERTO DE BALBARAN";"135";"28018";"C/V C/ SABRINA, DENTRO DE AREA CANINA DEL PARQUE DE NOVECENTO";"20102235";;"FUE_13_0117";"FUE25";"ZV";"MASCOTAS";"BEBEDERO CANINO"
"530425";"Fuentes de beber";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"442920.71";"4470033.56";"ETRS89";40.37893413;-3.67242046;"CALLE";"SANTA RAFAELA MARIA DEL SAGRADO CORAZON";"9";"28053";"PROXIMO A FAROLA 3, EN PARQUE JUNTO AREA INFANTIL";"11089357";;"FUE_13_0121";"FUE25";"VP";"PERSONAS";"MU-37A"
"530426";"Fuentes de beber";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"442767.41";"4470592.5";"ETRS89";40.38395888;-3.67427649;"CALLE";"CONCEJO DE TEVERGA";"24";"28053";"JUNTO FAROLA 16, PROXIMO A AREA INFANTIL EN JARDIN INTERBLOQUES";"20063172";;"FUE_13_0122";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530428";"Fuentes de beber";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"442370.9";"4469995.41";"ETRS89";40.37855261;-3.67889360;"RONDA";"SUR";"119";"28053";"JUNTO FAROLA 24 B Y CARRIL BICI, EN PARQUE LA HORA FELIZ";"11090039";;"FUE_13_0124";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530429";"Fuentes de beber";"143";"MARROQUINA";"14";"MORATALAZ";"OPERATIVO";"445883.39";"4472945.16";"ETRS89";40.40536133;-3.63776823;"CALLE";"MOLINA DE SEGURA";"23";"28030";"FRENTE Nº 23 Y FAROLA 15, EN PARQUE DEL VANDEL ZONA OESTE";"20091509";;"FUE_14_0065";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530431";"Fuentes de beber";"143";"MARROQUINA";"14";"MORATALAZ";"OPERATIVO";"446029.960";"4472825.690";"ETRS89";40.40429458;-3.63603086;"PASAJE";"VALDILECHA";"7";"28030";"EN C/ MOLINA DE SEGURA, FRENTE PJE. VALDILECHA Y FAROLA 19, EN PARQUE VANDEL";"20091611";;"FUE_14_0071";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530432";"Fuentes de beber";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"OPERATIVO";"446548.281";"4470529.277";"ETRS89";40.38364046;-3.62973011;"CALLE";"G";"20";"28031";"JUNTO GASOLINERA, FRENTE FAROLA 9,";"31009065";;"FUE_13_0137";"FUE25";"VP";"PERSONAS";"PIEDRA VP"
"530433";"Fuentes de beber";"143";"MARROQUINA";"14";"MORATALAZ";"OPERATIVO";"445716.69";"4473542.83";"ETRS89";40.41073465;-3.63978367;"CALLE";"JOSE BERGAMIN";"22";"28030";"ENTRE FAROLAS 6 Y 7, JUNTO AREA INFANTIL EN PARQUE SOTO DEL VANDEL";"20158210";;"FUE_14_0075";"FUE25";"ZV";"PERSONAS";"MU-S37A"
"530434";"Fuentes de beber";"141";"PAVONES";"14";"MORATALAZ";"OPERATIVO";"446047.91";"4471761.61";"ETRS89";40.39470985;-3.63572916;"CALLE";"ARROYO FONTARRON";"399";"28030";"FRENTE Nº 399, ENTRE FAROLAS 72 Y 74 EN PARQUE";"11101229";"2025-01-30 00:00:00.0";"FUE_14_0070";"FUE25";"ZV";"PERSONAS";"MU-37AA"
"530437";"Fuentes de beber";"208";"EL SALVADOR";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"447121.801";"4477574.646";"ETRS89";40.44714611;-3.62355933;"CALLE";"MARQUESADO DE SANTA MARTA";"10";"28027";"ACCESO A ZONA ESTANCIAL";"20173541";"2024-12-04 00:00:00.0";"FUE_20_0139";"FUE25";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"530240";"Fuentes de beber";"205";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"448868.41";"4476019.73";"ETRS89";40.43324773;-3.60283863;"CALLE";"SOFIA";"84";"28022";"PROXIMO A C/ ESTOCOLMO, ZONA NORTE PARQUE DE SOFIA, JUNTO AVC";"31065181";;"FUE_20_0026";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530242";"Fuentes de beber";"206";"REJAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"449778.83";"4477602.19";"ETRS89";40.44755900;-3.59223047;"CALLE";"EUTERPE";"3 G";"28022";"ENTRE FAROLAS 20 Y 22";"31056114";;"FUE_20_0001";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530244";"Fuentes de beber";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"446378.227";"4480083.578";"ETRS89";40.46970029;-3.63253927;"CALLE";"MACUAJE";"5";"28033";"PARQUE SAN LORENZO";"11118671";;"FUE_16_0121";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530246";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"444808.624";"4483660.5";"ETRS89";40.50182004;-3.65136512;"CALLE";"VICENTE BLASCO IBAÑEZ";"79";"28050";"C/V C/ PADRES DOMINICOS";"31037153";;"FUE_16_0145";"FUE25";"ZV";"PERSONAS";"MU-37B"
"530247";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"448257.865";"4482222.124";"ETRS89";40.48908468;-3.61054220;"CALLE";"ESTANISLAO PEREZ PITA";"25";"28055";"PRÓXIMO A C/MANUEL FRAGA IRIBARNE, 67";"31039183";;"FUE_16_0174";"FUE25";"ZV";"PERSONAS";"EGEA"
"530249";"Fuentes de beber";"205";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"448290.91";"4474503.38";"ETRS89";40.41955180;-3.60952363;"CALLE";"MARSELLA";"43";"28022";"FRENTE Nº 43, PROXIMO A C/ SOFIA, EN PARQUE MARSELLA-TOSCANA";"31000858";;"FUE_20_0028";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530251";"Fuentes de beber";"201";"SIMANCAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"447105.18";"4475979.07";"ETRS89";40.43277117;-3.62362248;"CALLE";"CASTILLO DE UCLES";"43";"28037";"EN JARDIN INTERBLOQUES, JUNTO AREA INFANTIL";"11134571";;"FUE_20_0032";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530253";"Fuentes de beber";"201";"SIMANCAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"446685.87";"4475363.71";"ETRS89";40.42720088;-3.62851420;"PLAZA";"CASTILLO DE LA MOTA";"4";"28037";"JUNTO FAROLA 19 Y AREA INFANTIL";"11134673";;"FUE_20_0038";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530256";"Fuentes de beber";"208";"EL SALVADOR";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"447100.312";"4477219.545";"ETRS89";40.44394579;-3.62378315;"PLAZA";"ENSIDESA";"6";"28027";"ENTRE PISTA DE PATINAJE Y AREA INFANTIL, EN PARQUE SUANZES";"20052434";;"FUE_20_0041";"FUE25";"ZV";"PERSONAS";"MU-37AA"
"530260";"Fuentes de beber";"205";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"448383.51";"4476049.12";"ETRS89";40.43348254;-3.60855766;"AVENIDA";"NIZA";"67 L";"28022";"JUNTO CASETA DE JARDINEROS Y AREA INFANTIL";"20121528";;"FUE_20_0050";"FUE25";"ZV";"PERSONAS";"MU-37A"
"530261";"Fuentes de beber";"208";"EL SALVADOR";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"446479.23";"4477274.79";"ETRS89";40.44440372;-3.63111107;"CALLE";"MIAMI";"57";"28027";"FRENTE FAROLA 13, JUNTO AREAS INFANTILES EN PARQUE QUINTA DE LOS MOLINOS";"20109251";;"FUE_20_0046";"FUE25";"ZV";"PERSONAS";"MU-37A"
